route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible
riga_bus_1,20781,1,"Berģuciems",0,152212,riga_bus_1_a-b,
riga_bus_1,20781,2,"Berģuciems",0,152213,riga_bus_1_a-b,
riga_bus_1,20781,3,"Berģuciems",0,152212,riga_bus_1_a-b,
riga_bus_1,20781,4,"Berģuciems",0,152213,riga_bus_1_a-b,
riga_bus_1,20781,5,"Berģuciems",0,152212,riga_bus_1_a-b,
riga_bus_1,20781,6,"Berģuciems",0,152213,riga_bus_1_a-b,
riga_bus_1,20781,7,"Berģuciems",0,152212,riga_bus_1_a-b,
riga_bus_1,20781,8,"Berģuciems",0,152213,riga_bus_1_a-b,
riga_bus_1,20781,9,"Berģuciems",0,152212,riga_bus_1_a-b,
riga_bus_1,20781,10,"Berģuciems",0,152213,riga_bus_1_a-b,
riga_bus_1,20781,11,"Berģuciems",0,152212,riga_bus_1_a-b,
riga_bus_1,20781,12,"Berģuciems",0,152213,riga_bus_1_a-b,
riga_bus_1,20781,13,"Berģuciems",0,152212,riga_bus_1_a-b,
riga_bus_1,20781,14,"Berģuciems",0,152213,riga_bus_1_a-b,
riga_bus_1,20781,15,"Berģuciems",0,152212,riga_bus_1_a-b,
riga_bus_1,20781,16,"Berģuciems",0,152213,riga_bus_1_a-b,
riga_bus_1,20781,17,"Berģuciems",0,152212,riga_bus_1_a-b,
riga_bus_1,20781,18,"Berģuciems",0,152213,riga_bus_1_a-b,
riga_bus_1,20761,19,"Berģuciems",0,152134,riga_bus_1_a-b,
riga_bus_1,20761,20,"Berģuciems",0,152131,riga_bus_1_a-b,
riga_bus_1,20761,21,"Berģuciems",0,152133,riga_bus_1_a-b,
riga_bus_1,20761,22,"Berģuciems",0,152132,riga_bus_1_a-b,
riga_bus_1,20761,23,"Berģuciems",0,152134,riga_bus_1_a-b,
riga_bus_1,20761,24,"Berģuciems",0,152131,riga_bus_1_a-b,
riga_bus_1,20761,25,"Berģuciems",0,152133,riga_bus_1_a-b,
riga_bus_1,20761,26,"Berģuciems",0,152132,riga_bus_1_a-b,
riga_bus_1,20761,27,"Berģuciems",0,152134,riga_bus_1_a-b,
riga_bus_1,20761,28,"Berģuciems",0,152131,riga_bus_1_a-b,
riga_bus_1,20761,29,"Berģuciems",0,152133,riga_bus_1_a-b,
riga_bus_1,20761,30,"Berģuciems",0,152132,riga_bus_1_a-b,
riga_bus_1,20761,31,"Berģuciems",0,152134,riga_bus_1_a-b,
riga_bus_1,20761,32,"Berģuciems",0,152131,riga_bus_1_a-b,
riga_bus_1,20761,33,"Berģuciems",0,152133,riga_bus_1_a-b,
riga_bus_1,20761,34,"Berģuciems",0,152132,riga_bus_1_a-b,
riga_bus_1,20761,35,"Berģuciems",0,152134,riga_bus_1_a-b,
riga_bus_1,20761,36,"Berģuciems",0,152131,riga_bus_1_a-b,
riga_bus_1,20761,37,"Berģuciems",0,152133,riga_bus_1_a-b,
riga_bus_1,20761,38,"Berģuciems",0,152132,riga_bus_1_a-b,
riga_bus_1,20761,39,"Berģuciems",0,152134,riga_bus_1_a-b,
riga_bus_1,20761,40,"Berģuciems",0,152131,riga_bus_1_a-b,
riga_bus_1,20761,41,"Berģuciems",0,152133,riga_bus_1_a-b,
riga_bus_1,20761,42,"Berģuciems",0,152132,riga_bus_1_a-b,
riga_bus_1,20761,43,"Berģuciems",0,152134,riga_bus_1_a-b,
riga_bus_1,20761,44,"Berģuciems",0,152131,riga_bus_1_a-b,
riga_bus_1,20761,45,"Berģuciems",0,152133,riga_bus_1_a-b,
riga_bus_1,20761,46,"Berģuciems",0,152132,riga_bus_1_a-b,
riga_bus_1,20761,47,"Berģuciems",0,152134,riga_bus_1_a-b,
riga_bus_1,20761,48,"Berģuciems",0,152131,riga_bus_1_a-b,
riga_bus_1,20761,49,"Berģuciems",0,152133,riga_bus_1_a-b,
riga_bus_1,20761,50,"Berģuciems",0,152132,riga_bus_1_a-b,
riga_bus_1,20761,51,"Berģuciems",0,152134,riga_bus_1_a-b,
riga_bus_1,20761,52,"Berģuciems",0,152131,riga_bus_1_a-b,
riga_bus_1,20761,53,"Berģuciems",0,152133,riga_bus_1_a-b,
riga_bus_1,20761,54,"Berģuciems",0,152132,riga_bus_1_a-b,
riga_bus_1,20781,55,"Abrenes iela",1,152213,riga_bus_1_b-a,
riga_bus_1,20781,56,"Abrenes iela",1,152212,riga_bus_1_b-a,
riga_bus_1,20781,57,"Abrenes iela",1,152213,riga_bus_1_b-a,
riga_bus_1,20781,58,"Abrenes iela",1,152212,riga_bus_1_b-a,
riga_bus_1,20781,59,"Abrenes iela",1,152213,riga_bus_1_b-a,
riga_bus_1,20781,60,"Abrenes iela",1,152212,riga_bus_1_b-a,
riga_bus_1,20781,61,"Abrenes iela",1,152213,riga_bus_1_b-a,
riga_bus_1,20781,62,"Abrenes iela",1,152212,riga_bus_1_b-a,
riga_bus_1,20781,63,"Abrenes iela",1,152213,riga_bus_1_b-a,
riga_bus_1,20781,64,"Abrenes iela",1,152212,riga_bus_1_b-a,
riga_bus_1,20781,65,"Abrenes iela",1,152213,riga_bus_1_b-a,
riga_bus_1,20781,66,"Abrenes iela",1,152212,riga_bus_1_b-a,
riga_bus_1,20781,67,"Abrenes iela",1,152213,riga_bus_1_b-a,
riga_bus_1,20781,68,"Abrenes iela",1,152212,riga_bus_1_b-a,
riga_bus_1,20781,69,"Abrenes iela",1,152213,riga_bus_1_b-a,
riga_bus_1,20781,70,"Abrenes iela",1,152212,riga_bus_1_b-a,
riga_bus_1,20781,71,"Abrenes iela",1,152213,riga_bus_1_b-a,
riga_bus_1,20761,72,"Abrenes iela",1,152133,riga_bus_1_b-a,
riga_bus_1,20761,73,"Abrenes iela",1,152132,riga_bus_1_b-a,
riga_bus_1,20761,74,"Abrenes iela",1,152134,riga_bus_1_b-a,
riga_bus_1,20761,75,"Abrenes iela",1,152131,riga_bus_1_b-a,
riga_bus_1,20761,76,"Abrenes iela",1,152133,riga_bus_1_b-a,
riga_bus_1,20761,77,"Abrenes iela",1,152132,riga_bus_1_b-a,
riga_bus_1,20761,78,"Abrenes iela",1,152134,riga_bus_1_b-a,
riga_bus_1,20761,79,"Abrenes iela",1,152131,riga_bus_1_b-a,
riga_bus_1,20761,80,"Abrenes iela",1,152133,riga_bus_1_b-a,
riga_bus_1,20761,81,"Abrenes iela",1,152132,riga_bus_1_b-a,
riga_bus_1,20761,82,"Abrenes iela",1,152134,riga_bus_1_b-a,
riga_bus_1,20761,83,"Abrenes iela",1,152131,riga_bus_1_b-a,
riga_bus_1,20761,84,"Abrenes iela",1,152133,riga_bus_1_b-a,
riga_bus_1,20761,85,"Abrenes iela",1,152132,riga_bus_1_b-a,
riga_bus_1,20761,86,"Abrenes iela",1,152134,riga_bus_1_b-a,
riga_bus_1,20761,87,"Abrenes iela",1,152131,riga_bus_1_b-a,
riga_bus_1,20761,88,"Abrenes iela",1,152133,riga_bus_1_b-a,
riga_bus_1,20761,89,"Abrenes iela",1,152132,riga_bus_1_b-a,
riga_bus_1,20761,90,"Abrenes iela",1,152134,riga_bus_1_b-a,
riga_bus_1,20761,91,"Abrenes iela",1,152131,riga_bus_1_b-a,
riga_bus_1,20761,92,"Abrenes iela",1,152133,riga_bus_1_b-a,
riga_bus_1,20761,93,"Abrenes iela",1,152132,riga_bus_1_b-a,
riga_bus_1,20761,94,"Abrenes iela",1,152134,riga_bus_1_b-a,
riga_bus_1,20761,95,"Abrenes iela",1,152131,riga_bus_1_b-a,
riga_bus_1,20761,96,"Abrenes iela",1,152133,riga_bus_1_b-a,
riga_bus_1,20761,97,"Abrenes iela",1,152132,riga_bus_1_b-a,
riga_bus_1,20761,98,"Abrenes iela",1,152134,riga_bus_1_b-a,
riga_bus_1,20761,99,"Abrenes iela",1,152131,riga_bus_1_b-a,
riga_bus_1,20761,100,"Abrenes iela",1,152133,riga_bus_1_b-a,
riga_bus_1,20761,101,"Abrenes iela",1,152132,riga_bus_1_b-a,
riga_bus_1,20761,102,"Abrenes iela",1,152134,riga_bus_1_b-a,
riga_bus_1,20761,103,"Abrenes iela",1,152131,riga_bus_1_b-a,
riga_bus_1,20761,104,"Abrenes iela",1,152133,riga_bus_1_b-a,
riga_bus_1,20761,105,"Abrenes iela",1,152132,riga_bus_1_b-a,
riga_bus_2,20755,106,"Vecmīlgrāvis",0,152103,riga_bus_2_a-b,
riga_bus_2,20755,107,"Vecmīlgrāvis",0,152102,riga_bus_2_a-b,
riga_bus_2,20755,108,"Vecmīlgrāvis",0,152101,riga_bus_2_a-b,
riga_bus_2,20755,109,"Vecmīlgrāvis",0,152098,riga_bus_2_a-b,
riga_bus_2,20755,110,"Vecmīlgrāvis",0,152107,riga_bus_2_a-b,
riga_bus_2,20757,111,"Vecmīlgrāvis",0,152113,riga_bus_2_a-b,
riga_bus_2,20755,112,"Vecmīlgrāvis",0,152103,riga_bus_2_a-b,
riga_bus_2,20757,113,"Vecmīlgrāvis",0,152118,riga_bus_2_a-b,
riga_bus_2,20757,114,"Vecmīlgrāvis",0,152111,riga_bus_2_a-b,
riga_bus_2,20757,115,"Vecmīlgrāvis",0,152112,riga_bus_2_a-b,
riga_bus_2,20755,116,"Vecmīlgrāvis",0,152101,riga_bus_2_a-b,
riga_bus_2,20757,117,"Vecmīlgrāvis",0,152114,riga_bus_2_a-b,
riga_bus_2,20757,118,"Vecmīlgrāvis",0,152116,riga_bus_2_a-b,
riga_bus_2,20755,119,"Vecmīlgrāvis",0,152107,riga_bus_2_a-b,
riga_bus_2,20757,120,"Vecmīlgrāvis",0,152113,riga_bus_2_a-b,
riga_bus_2,20757,121,"Vecmīlgrāvis",0,152119,riga_bus_2_a-b,
riga_bus_2,20755,122,"Vecmīlgrāvis",0,152097,riga_bus_2_a-b,
riga_bus_2,20757,123,"Vecmīlgrāvis",0,152112,riga_bus_2_a-b,
riga_bus_2,20755,124,"Vecmīlgrāvis",0,152105,riga_bus_2_a-b,
riga_bus_2,20757,125,"Vecmīlgrāvis",0,152114,riga_bus_2_a-b,
riga_bus_2,20755,126,"Vecmīlgrāvis",0,152098,riga_bus_2_a-b,
riga_bus_2,20757,127,"Vecmīlgrāvis",0,152117,riga_bus_2_a-b,
riga_bus_2,20755,128,"Vecmīlgrāvis",0,152103,riga_bus_2_a-b,
riga_bus_2,20757,129,"Vecmīlgrāvis",0,152118,riga_bus_2_a-b,
riga_bus_2,20755,130,"Vecmīlgrāvis",0,152105,riga_bus_2_a-b,
riga_bus_2,20757,131,"Vecmīlgrāvis",0,152114,riga_bus_2_a-b,
riga_bus_2,20755,132,"Vecmīlgrāvis",0,152098,riga_bus_2_a-b,
riga_bus_2,20757,133,"Vecmīlgrāvis",0,152117,riga_bus_2_a-b,
riga_bus_2,20755,134,"Vecmīlgrāvis",0,152103,riga_bus_2_a-b,
riga_bus_2,20757,135,"Vecmīlgrāvis",0,152118,riga_bus_2_a-b,
riga_bus_2,20755,136,"Vecmīlgrāvis",0,152105,riga_bus_2_a-b,
riga_bus_2,20755,137,"Vecmīlgrāvis",0,152100,riga_bus_2_a-b,
riga_bus_2,20757,138,"Vecmīlgrāvis",0,152114,riga_bus_2_a-b,
riga_bus_2,20755,139,"Vecmīlgrāvis",0,152104,riga_bus_2_a-b,
riga_bus_2,20755,140,"Vecmīlgrāvis",0,152101,riga_bus_2_a-b,
riga_bus_2,20755,141,"Vecmīlgrāvis",0,152098,riga_bus_2_a-b,
riga_bus_2,20755,142,"Vecmīlgrāvis",0,152099,riga_bus_2_a-b,
riga_bus_2,20757,143,"Vecmīlgrāvis",0,152117,riga_bus_2_a-b,
riga_bus_2,20755,144,"Vecmīlgrāvis",0,152106,riga_bus_2_a-b,
riga_bus_2,20755,145,"Vecmīlgrāvis",0,152103,riga_bus_2_a-b,
riga_bus_2,20757,146,"Vecmīlgrāvis",0,152118,riga_bus_2_a-b,
riga_bus_2,20757,147,"Vecmīlgrāvis",0,152112,riga_bus_2_a-b,
riga_bus_2,20755,148,"Vecmīlgrāvis",0,152105,riga_bus_2_a-b,
riga_bus_2,20757,149,"Vecmīlgrāvis",0,152119,riga_bus_2_a-b,
riga_bus_2,20757,150,"Vecmīlgrāvis",0,152114,riga_bus_2_a-b,
riga_bus_2,20755,151,"Vecmīlgrāvis",0,152097,riga_bus_2_a-b,
riga_bus_2,20755,152,"Vecmīlgrāvis",0,152101,riga_bus_2_a-b,
riga_bus_2,20755,153,"Vecmīlgrāvis",0,152099,riga_bus_2_a-b,
riga_bus_2,20755,154,"Vecmīlgrāvis",0,152098,riga_bus_2_a-b,
riga_bus_2,20757,155,"Vecmīlgrāvis",0,152111,riga_bus_2_a-b,
riga_bus_2,20755,156,"Vecmīlgrāvis",0,152106,riga_bus_2_a-b,
riga_bus_2,20755,157,"Vecmīlgrāvis",0,152102,riga_bus_2_a-b,
riga_bus_2,20757,158,"Vecmīlgrāvis",0,152118,riga_bus_2_a-b,
riga_bus_2,20755,159,"Vecmīlgrāvis",0,152107,riga_bus_2_a-b,
riga_bus_2,20757,160,"Vecmīlgrāvis",0,152119,riga_bus_2_a-b,
riga_bus_2,20755,161,"Vecmīlgrāvis",0,152097,riga_bus_2_a-b,
riga_bus_2,20755,162,"Vecmīlgrāvis",0,152098,riga_bus_2_a-b,
riga_bus_2,20755,163,"Vecmīlgrāvis",0,152104,riga_bus_2_a-b,
riga_bus_2,20757,164,"Vecmīlgrāvis",0,152118,riga_bus_2_a-b,
riga_bus_2,20755,165,"Vecmīlgrāvis",0,152103,riga_bus_2_a-b,
riga_bus_2,20755,166,"Vecmīlgrāvis",0,152098,riga_bus_2_a-b,
riga_bus_2,20755,167,"Vecmīlgrāvis",0,152104,riga_bus_2_a-b,
riga_bus_2,20141,168,"Vecmīlgrāvis",0,148365,riga_bus_2_a-b_67,
riga_bus_2,20141,169,"Vecmīlgrāvis",0,148368,riga_bus_2_a-b_67,
riga_bus_2,20141,170,"Vecmīlgrāvis",0,148367,riga_bus_2_a-b_67,
riga_bus_2,20141,171,"Vecmīlgrāvis",0,148366,riga_bus_2_a-b_67,
riga_bus_2,20141,172,"Vecmīlgrāvis",0,148365,riga_bus_2_a-b_67,
riga_bus_2,20141,173,"Vecmīlgrāvis",0,148368,riga_bus_2_a-b_67,
riga_bus_2,20141,174,"Vecmīlgrāvis",0,148367,riga_bus_2_a-b_67,
riga_bus_2,20141,175,"Vecmīlgrāvis",0,148366,riga_bus_2_a-b_67,
riga_bus_2,20141,176,"Vecmīlgrāvis",0,148365,riga_bus_2_a-b_67,
riga_bus_2,20141,177,"Vecmīlgrāvis",0,148368,riga_bus_2_a-b_67,
riga_bus_2,20141,178,"Vecmīlgrāvis",0,148367,riga_bus_2_a-b_67,
riga_bus_2,20141,179,"Vecmīlgrāvis",0,148366,riga_bus_2_a-b_67,
riga_bus_2,20141,180,"Vecmīlgrāvis",0,148365,riga_bus_2_a-b_67,
riga_bus_2,20141,181,"Vecmīlgrāvis",0,148368,riga_bus_2_a-b_67,
riga_bus_2,20141,182,"Vecmīlgrāvis",0,148367,riga_bus_2_a-b_67,
riga_bus_2,20141,183,"Vecmīlgrāvis",0,148366,riga_bus_2_a-b_67,
riga_bus_2,20141,184,"Vecmīlgrāvis",0,148365,riga_bus_2_a-b_67,
riga_bus_2,20141,185,"Vecmīlgrāvis",0,148368,riga_bus_2_a-b_67,
riga_bus_2,20141,186,"Vecmīlgrāvis",0,148367,riga_bus_2_a-b_67,
riga_bus_2,20141,187,"Vecmīlgrāvis",0,148366,riga_bus_2_a-b_67,
riga_bus_2,20141,188,"Vecmīlgrāvis",0,148365,riga_bus_2_a-b_67,
riga_bus_2,20141,189,"Vecmīlgrāvis",0,148368,riga_bus_2_a-b_67,
riga_bus_2,20141,190,"Vecmīlgrāvis",0,148367,riga_bus_2_a-b_67,
riga_bus_2,20141,191,"Vecmīlgrāvis",0,148366,riga_bus_2_a-b_67,
riga_bus_2,20141,192,"Vecmīlgrāvis",0,148365,riga_bus_2_a-b_67,
riga_bus_2,20141,193,"Vecmīlgrāvis",0,148368,riga_bus_2_a-b_67,
riga_bus_2,20141,194,"Vecmīlgrāvis",0,148367,riga_bus_2_a-b_67,
riga_bus_2,20141,195,"Vecmīlgrāvis",0,148366,riga_bus_2_a-b_67,
riga_bus_2,20141,196,"Vecmīlgrāvis",0,148365,riga_bus_2_a-b_67,
riga_bus_2,20140,197,"Vecmīlgrāvis",0,148363,riga_bus_2_a-b_67,
riga_bus_2,20141,198,"Vecmīlgrāvis",0,148366,riga_bus_2_a-b_67,
riga_bus_2,20141,199,"Vecmīlgrāvis",0,148365,riga_bus_2_a-b_67,
riga_bus_2,20141,200,"Abrenes iela",1,148368,riga_bus_2_b-a,
riga_bus_2,20141,201,"Abrenes iela",1,148367,riga_bus_2_b-a,
riga_bus_2,20141,202,"Abrenes iela",1,148366,riga_bus_2_b-a,
riga_bus_2,20141,203,"Abrenes iela",1,148365,riga_bus_2_b-a,
riga_bus_2,20141,204,"Abrenes iela",1,148368,riga_bus_2_b-a,
riga_bus_2,20141,205,"Abrenes iela",1,148367,riga_bus_2_b-a,
riga_bus_2,20141,206,"Abrenes iela",1,148366,riga_bus_2_b-a,
riga_bus_2,20141,207,"Abrenes iela",1,148365,riga_bus_2_b-a,
riga_bus_2,20141,208,"Abrenes iela",1,148368,riga_bus_2_b-a,
riga_bus_2,20141,209,"Abrenes iela",1,148367,riga_bus_2_b-a,
riga_bus_2,20141,210,"Abrenes iela",1,148366,riga_bus_2_b-a,
riga_bus_2,20141,211,"Abrenes iela",1,148365,riga_bus_2_b-a,
riga_bus_2,20141,212,"Abrenes iela",1,148368,riga_bus_2_b-a,
riga_bus_2,20141,213,"Abrenes iela",1,148367,riga_bus_2_b-a,
riga_bus_2,20141,214,"Abrenes iela",1,148366,riga_bus_2_b-a,
riga_bus_2,20141,215,"Abrenes iela",1,148365,riga_bus_2_b-a,
riga_bus_2,20141,216,"Abrenes iela",1,148368,riga_bus_2_b-a,
riga_bus_2,20141,217,"Abrenes iela",1,148367,riga_bus_2_b-a,
riga_bus_2,20141,218,"Abrenes iela",1,148366,riga_bus_2_b-a,
riga_bus_2,20141,219,"Abrenes iela",1,148365,riga_bus_2_b-a,
riga_bus_2,20141,220,"Abrenes iela",1,148368,riga_bus_2_b-a,
riga_bus_2,20141,221,"Abrenes iela",1,148367,riga_bus_2_b-a,
riga_bus_2,20141,222,"Abrenes iela",1,148366,riga_bus_2_b-a,
riga_bus_2,20141,223,"Abrenes iela",1,148365,riga_bus_2_b-a,
riga_bus_2,20141,224,"Abrenes iela",1,148368,riga_bus_2_b-a,
riga_bus_2,20141,225,"Abrenes iela",1,148367,riga_bus_2_b-a,
riga_bus_2,20141,226,"Abrenes iela",1,148366,riga_bus_2_b-a,
riga_bus_2,20141,227,"Abrenes iela",1,148365,riga_bus_2_b-a,
riga_bus_2,20141,228,"Abrenes iela",1,148368,riga_bus_2_b-a,
riga_bus_2,20141,229,"Abrenes iela",1,148367,riga_bus_2_b-a,
riga_bus_2,20141,230,"Abrenes iela",1,148366,riga_bus_2_b-a,
riga_bus_2,20141,231,"Abrenes iela",1,148365,riga_bus_2_b-a,
riga_bus_2,20140,232,"Abrenes iela",1,148363,riga_bus_2_b-a,
riga_bus_2,20755,233,"Abrenes iela",1,152101,riga_bus_2_b-a,
riga_bus_2,20755,234,"Abrenes iela",1,152098,riga_bus_2_b-a,
riga_bus_2,20755,235,"Abrenes iela",1,152107,riga_bus_2_b-a,
riga_bus_2,20757,236,"Abrenes iela",1,152113,riga_bus_2_b-a,
riga_bus_2,20755,237,"Abrenes iela",1,152103,riga_bus_2_b-a,
riga_bus_2,20755,238,"Abrenes iela",1,152105,riga_bus_2_b-a,
riga_bus_2,20755,239,"Abrenes iela",1,152102,riga_bus_2_b-a,
riga_bus_2,20755,240,"Abrenes iela",1,152101,riga_bus_2_b-a,
riga_bus_2,20755,241,"Abrenes iela",1,152099,riga_bus_2_b-a,
riga_bus_2,20755,242,"Abrenes iela",1,152098,riga_bus_2_b-a,
riga_bus_2,20755,243,"Abrenes iela",1,152107,riga_bus_2_b-a,
riga_bus_2,20757,244,"Abrenes iela",1,152113,riga_bus_2_b-a,
riga_bus_2,20755,245,"Abrenes iela",1,152103,riga_bus_2_b-a,
riga_bus_2,20757,246,"Abrenes iela",1,152118,riga_bus_2_b-a,
riga_bus_2,20757,247,"Abrenes iela",1,152111,riga_bus_2_b-a,
riga_bus_2,20755,248,"Abrenes iela",1,152100,riga_bus_2_b-a,
riga_bus_2,20757,249,"Abrenes iela",1,152112,riga_bus_2_b-a,
riga_bus_2,20755,250,"Abrenes iela",1,152101,riga_bus_2_b-a,
riga_bus_2,20757,251,"Abrenes iela",1,152114,riga_bus_2_b-a,
riga_bus_2,20757,252,"Abrenes iela",1,152116,riga_bus_2_b-a,
riga_bus_2,20755,253,"Abrenes iela",1,152107,riga_bus_2_b-a,
riga_bus_2,20757,254,"Abrenes iela",1,152113,riga_bus_2_b-a,
riga_bus_2,20757,255,"Abrenes iela",1,152119,riga_bus_2_b-a,
riga_bus_2,20755,256,"Abrenes iela",1,152097,riga_bus_2_b-a,
riga_bus_2,20757,257,"Abrenes iela",1,152112,riga_bus_2_b-a,
riga_bus_2,20755,258,"Abrenes iela",1,152105,riga_bus_2_b-a,
riga_bus_2,20757,259,"Abrenes iela",1,152114,riga_bus_2_b-a,
riga_bus_2,20755,260,"Abrenes iela",1,152098,riga_bus_2_b-a,
riga_bus_2,20757,261,"Abrenes iela",1,152117,riga_bus_2_b-a,
riga_bus_2,20755,262,"Abrenes iela",1,152103,riga_bus_2_b-a,
riga_bus_2,20757,263,"Abrenes iela",1,152118,riga_bus_2_b-a,
riga_bus_2,20755,264,"Abrenes iela",1,152105,riga_bus_2_b-a,
riga_bus_2,20757,265,"Abrenes iela",1,152114,riga_bus_2_b-a,
riga_bus_2,20755,266,"Abrenes iela",1,152098,riga_bus_2_b-a,
riga_bus_2,20757,267,"Abrenes iela",1,152117,riga_bus_2_b-a,
riga_bus_2,20755,268,"Abrenes iela",1,152103,riga_bus_2_b-a,
riga_bus_2,20757,269,"Abrenes iela",1,152118,riga_bus_2_b-a,
riga_bus_2,20755,270,"Abrenes iela",1,152105,riga_bus_2_b-a,
riga_bus_2,20755,271,"Abrenes iela",1,152100,riga_bus_2_b-a,
riga_bus_2,20757,272,"Abrenes iela",1,152114,riga_bus_2_b-a,
riga_bus_2,20755,273,"Abrenes iela",1,152104,riga_bus_2_b-a,
riga_bus_2,20755,274,"Abrenes iela",1,152101,riga_bus_2_b-a,
riga_bus_2,20755,275,"Abrenes iela",1,152098,riga_bus_2_b-a,
riga_bus_2,20755,276,"Abrenes iela",1,152099,riga_bus_2_b-a,
riga_bus_2,20757,277,"Abrenes iela",1,152117,riga_bus_2_b-a,
riga_bus_2,20755,278,"Abrenes iela",1,152106,riga_bus_2_b-a,
riga_bus_2,20755,279,"Abrenes iela",1,152103,riga_bus_2_b-a,
riga_bus_2,20757,280,"Abrenes iela",1,152118,riga_bus_2_b-a,
riga_bus_2,20757,281,"Abrenes iela",1,152112,riga_bus_2_b-a,
riga_bus_2,20755,282,"Abrenes iela",1,152105,riga_bus_2_b-a,
riga_bus_2,20757,283,"Abrenes iela",1,152119,riga_bus_2_b-a,
riga_bus_2,20757,284,"Abrenes iela",1,152114,riga_bus_2_b-a,
riga_bus_2,20755,285,"Abrenes iela",1,152097,riga_bus_2_b-a,
riga_bus_2,20755,286,"Abrenes iela",1,152101,riga_bus_2_b-a,
riga_bus_2,20755,287,"Abrenes iela",1,152099,riga_bus_2_b-a,
riga_bus_2,20755,288,"Abrenes iela",1,152098,riga_bus_2_b-a,
riga_bus_2,20755,289,"Abrenes iela",1,152102,riga_bus_2_b-a,
riga_bus_2,20757,290,"Abrenes iela",1,152118,riga_bus_2_b-a,
riga_bus_2,20757,291,"Abrenes iela",1,152119,riga_bus_2_b-a,
riga_bus_2,20755,292,"Abrenes iela",1,152097,riga_bus_2_b-a,
riga_bus_2,20755,293,"Abrenes iela",1,152098,riga_bus_2_b-a,
riga_bus_2,20755,294,"Abrenes iela",1,152104,riga_bus_2_b-a,
riga_bus_2,20757,295,"Abrenes iela",1,152118,riga_bus_2_b-a,
riga_bus_2,20755,296,"Abrenes iela",1,152103,riga_bus_2_b-a,
riga_bus_2,20755,297,"Abrenes iela",1,152098,riga_bus_2_b-a,
riga_bus_2,20755,298,"Abrenes iela",1,152097,riga_bus_2_b1-b-a,
riga_bus_3,18826,299,"Pļavnieki",0,140018,riga_bus_3_a-b,
riga_bus_3,18826,300,"Pļavnieki",0,140015,riga_bus_3_a-b,
riga_bus_3,18826,301,"Pļavnieki",0,140020,riga_bus_3_a-b,
riga_bus_3,18826,302,"Pļavnieki",0,140024,riga_bus_3_a-b,
riga_bus_3,18826,303,"Pļavnieki",0,140019,riga_bus_3_a-b,
riga_bus_3,18826,304,"Pļavnieki",0,140025,riga_bus_3_a-b,
riga_bus_3,18826,305,"Pļavnieki",0,140021,riga_bus_3_a-b,
riga_bus_3,18826,306,"Pļavnieki",0,140022,riga_bus_3_a-b,
riga_bus_3,18826,307,"Pļavnieki",0,140016,riga_bus_3_a-b,
riga_bus_3,18826,308,"Pļavnieki",0,140023,riga_bus_3_a-b,
riga_bus_3,18826,309,"Pļavnieki",0,140017,riga_bus_3_a-b,
riga_bus_3,18826,310,"Pļavnieki",0,140018,riga_bus_3_a-b,
riga_bus_3,18826,311,"Pļavnieki",0,140015,riga_bus_3_a-b,
riga_bus_3,18826,312,"Pļavnieki",0,140020,riga_bus_3_a-b,
riga_bus_3,18826,313,"Pļavnieki",0,140024,riga_bus_3_a-b,
riga_bus_3,18826,314,"Pļavnieki",0,140019,riga_bus_3_a-b,
riga_bus_3,18826,315,"Pļavnieki",0,140025,riga_bus_3_a-b,
riga_bus_3,18826,316,"Pļavnieki",0,140021,riga_bus_3_a-b,
riga_bus_3,18826,317,"Pļavnieki",0,140022,riga_bus_3_a-b,
riga_bus_3,18826,318,"Pļavnieki",0,140016,riga_bus_3_a-b,
riga_bus_3,18826,319,"Pļavnieki",0,140023,riga_bus_3_a-b,
riga_bus_3,18826,320,"Pļavnieki",0,140017,riga_bus_3_a-b,
riga_bus_3,18826,321,"Pļavnieki",0,140018,riga_bus_3_a-b,
riga_bus_3,18826,322,"Pļavnieki",0,140015,riga_bus_3_a-b,
riga_bus_3,18826,323,"Pļavnieki",0,140020,riga_bus_3_a-b,
riga_bus_3,18826,324,"Pļavnieki",0,140024,riga_bus_3_a-b,
riga_bus_3,18826,325,"Pļavnieki",0,140019,riga_bus_3_a-b,
riga_bus_3,18826,326,"Pļavnieki",0,140025,riga_bus_3_a-b,
riga_bus_3,18826,327,"Pļavnieki",0,140021,riga_bus_3_a-b,
riga_bus_3,18826,328,"Pļavnieki",0,140022,riga_bus_3_a-b,
riga_bus_3,18826,329,"Pļavnieki",0,140016,riga_bus_3_a-b,
riga_bus_3,18826,330,"Pļavnieki",0,140023,riga_bus_3_a-b,
riga_bus_3,18826,331,"Pļavnieki",0,140017,riga_bus_3_a-b,
riga_bus_3,18826,332,"Pļavnieki",0,140018,riga_bus_3_a-b,
riga_bus_3,18826,333,"Pļavnieki",0,140015,riga_bus_3_a-b,
riga_bus_3,18826,334,"Pļavnieki",0,140020,riga_bus_3_a-b,
riga_bus_3,18826,335,"Pļavnieki",0,140024,riga_bus_3_a-b,
riga_bus_3,18826,336,"Pļavnieki",0,140019,riga_bus_3_a-b,
riga_bus_3,18826,337,"Pļavnieki",0,140025,riga_bus_3_a-b,
riga_bus_3,18826,338,"Pļavnieki",0,140021,riga_bus_3_a-b,
riga_bus_3,18826,339,"Pļavnieki",0,140022,riga_bus_3_a-b,
